gene	driver_prob	is_driver	is_labeled
MPP7	0.41648522	0	0
ORM1	0.41648212	0	0
MAGOH	0.41646713	0	0
SEC24B	0.41646466	0	0
ALG13	0.41646045	0	0
GPAM	0.4164478	0	0
SOX8	0.41644493	0	0
RSPH14	0.41643944	0	0
CADPS2	0.4164246	0	0
BAIAP2L1	0.41642016	0	0
NXF5	0.4164032	0	0
HDGF	0.41636142	0	0
AKR1A1	0.41635972	0	0
EMX1	0.41635036	0	0
IRX4	0.41634074	0	0
DEK	0.4163366	1	1
OR4A5	0.4163297	0	0
COPA	0.416318	0	0
CAV2	0.41631705	0	0
USP5	0.41631278	0	0
ATP6V0A4	0.4163021	0	0
FLOT1	0.41627645	0	0
RFC5	0.4162752	0	0
CHST15	0.4162468	0	0
MCCC2	0.41623706	0	0
STOX1	0.41622916	0	0
DYDC2	0.41621685	0	0
CCDC160	0.4161694	0	0
ARHGEF25	0.4161211	0	0
C11orf88	0.416115	0	0
ERRFI1	0.4160866	0	0
L3MBTL2	0.41608542	0	0
CYP2A6	0.41608387	0	0
LPXN	0.4160708	0	0
SHROOM3	0.41606563	0	0
CDK18	0.41606474	0	0
EPC2	0.41605252	0	0
EIF3G	0.41603994	0	0
UBE2J1	0.41601205	0	0
PRPF4B	0.41600227	0	0
BASP1	0.4159996	0	0
ARF5	0.41599956	0	0
RAP2A	0.41598544	0	0
FBXO15	0.41597134	0	0
DOCK7	0.4159512	0	0
CCNH	0.41595012	0	0
EML6	0.4159482	0	1
LSM5	0.4159457	0	0
ATP6V1C1	0.41594425	0	0
AMACR	0.41592264	0	0
NBN	0.41590953	1	1
F11R	0.41586977	0	0
TET3	0.4158264	0	0
ID2	0.4158245	0	0
CRIPT	0.41582355	0	0
IFNAR2	0.41580552	0	0
DSG4	0.41578203	0	0
PCNP	0.4157663	0	0
DCAF12	0.4157599	0	1
CAPN6	0.4157527	0	0
SELPLG	0.41570896	0	0
BTG2	0.4157087	0	0
HOXB5	0.4157084	0	0
VEZT	0.4156754	0	1
PORCN	0.41565308	0	0
ARPC3	0.4156416	0	0
CCDC151	0.41562206	0	0
USP30	0.4156216	0	0
DDX28	0.41561875	0	0
DEFA6	0.41561627	0	0
ZPR1	0.41560802	0	0
DHX40	0.4155767	0	0
SH3TC2	0.41556567	0	0
SLAMF8	0.4155419	0	0
EIF4EBP2	0.41553658	0	0
TTC8	0.41553363	0	0
IL12RB1	0.41549134	0	0
EED	0.4154818	0	0
DACT1	0.41547474	0	0
SORBS2	0.41546425	0	0
PHKA1	0.41545168	0	0
SLC39A10	0.41540566	0	1
ASNSD1	0.41538382	0	0
KIF2A	0.41530555	0	0
PPP2R2B	0.41530314	0	0
PAM	0.4152817	0	0
JADE3	0.41526765	0	1
BNIP3L	0.41525364	0	0
GMPPB	0.41524726	0	0
PPM1D	0.41524124	1	1
MMP12	0.4152382	0	0
NCOA7	0.4151919	0	0
CSNK1G1	0.41515106	0	0
ERGIC2	0.41512376	0	0
NDUFS4	0.41511288	0	0
TFEC	0.41506147	0	0
NMRAL1	0.41503468	0	1
PCDHA3	0.41500345	0	0
DLG3	0.41499743	0	0
HBP1	0.4149949	0	0
PITX3	0.41498685	0	0
C1orf116	0.4149614	0	1
PRIM2	0.41495934	0	1
DYDC1	0.41494808	0	0
JAG2	0.41491333	0	0
FBLN5	0.4148593	0	0
AKT3	0.41485077	0	0
DES	0.4148364	0	0
DIRAS2	0.4148356	0	0
CD79B	0.41483283	1	1
NME5	0.41480246	0	0
TRIB2	0.4147933	0	1
CCL19	0.41478127	0	0
FERMT3	0.41477427	0	0
DYNLT1	0.41471863	0	1
GDPD3	0.4147102	0	0
KLF9	0.41469368	0	1
LAMTOR5	0.41468525	0	0
TWIST1	0.41464895	0	0
CFAP53	0.41464043	0	0
CATIP	0.4146104	0	0
TRIB3	0.41460186	0	0
CLEC3B	0.41457677	0	1
STARD8	0.41457242	0	0
TRIP6	0.41456056	0	0
SLC47A1	0.41455922	0	0
SEMA3G	0.41455072	0	0
POLR2J	0.4145445	0	0
KCNE5	0.41454428	0	1
ASB7	0.4145268	0	0
ERMARD	0.41452584	0	0
SPATA5L1	0.4145204	0	1
RAB1B	0.4145182	0	0
TRAPPC5	0.41451272	0	1
FRMD6	0.4145	0	0
PIP4K2C	0.4144717	0	0
SERINC3	0.4144612	0	0
MYO9B	0.41444057	0	0
UIMC1	0.41443294	0	0
TSHR	0.4143876	1	1
CRISPLD1	0.41438407	0	0
NANOS1	0.41435584	0	0
CAPSL	0.41434842	0	1
UBE3C	0.41434485	0	0
GPR6	0.41433483	0	0
PEAR1	0.4143173	0	0
FKBP2	0.4143129	0	0
U2SURP	0.41425753	0	0
BUD13	0.41422468	0	1
LRRC56	0.41420236	0	0
BSG	0.41419458	0	0
FKBP8	0.41417614	0	0
MRAS	0.41415063	0	0
ELF4	0.41413945	1	1
TPRKB	0.4141361	0	0
SLC10A2	0.41413108	0	0
CRLS1	0.41408214	0	0
ATP6V1E1	0.4140574	0	0
SMG5	0.41405258	0	0
CDC37L1	0.4140423	0	0
IFNA1	0.41403022	0	0
CDC25A	0.41402522	0	0
CCAR2	0.41401535	0	0
PHKB	0.41399664	0	0
MAN2A2	0.4139959	0	0
GLRB	0.41398993	0	0
CCDC60	0.41396156	0	0
ARPIN	0.41395068	0	0
TEC	0.41394773	0	0
RNF7	0.41394392	0	0
PLA2G4E	0.41394243	0	0
USP22	0.41393694	0	0
ELMO2	0.41389737	0	0
RELB	0.41389054	0	0
KCNQ3	0.41386804	0	0
LILRB4	0.41385064	0	0
MARCKS	0.41384727	0	1
PDXK	0.4138249	0	0
ATP8A1	0.41380325	0	1
ZNF598	0.41379818	0	0
IKBKE	0.41378576	0	0
TMEM189	0.41375917	0	0
SELENBP1	0.41375342	0	0
NFIX	0.4137512	0	0
MIP	0.41375065	0	0
DCAF5	0.41367397	0	0
ASPN	0.4136572	0	0
P2RX1	0.41365075	0	0
FGF14	0.41364884	0	0
VGF	0.41359195	0	0
CNOT10	0.41358194	0	1
HMGA2	0.41357946	1	1
ZNF81	0.41357365	0	0
SRRM4	0.4135558	0	0
KCNIP4	0.41354322	0	0
C9orf135	0.41354233	0	0
HPGDS	0.4135359	0	0
BTG1	0.41352788	1	1
STK38	0.41352114	0	0
FOXN4	0.41346985	0	0
TAB2	0.4134624	0	0
CCKBR	0.4134322	0	0
YBX2	0.4134252	0	0
RNF216	0.41334304	0	0
DIS3L2	0.41334224	0	0
MBTPS2	0.41331664	0	0
NINL	0.41331014	0	1
DNAJC30	0.41330013	0	0
C1orf158	0.41329503	0	0
CDK5RAP1	0.41327757	0	0
MRRF	0.4132681	0	1
QRICH1	0.41326427	0	0
E2F6	0.41325492	0	1
DDX41	0.41324896	0	0
NCR1	0.41323772	0	0
PKLR	0.4132216	0	0
TRIM44	0.41320372	0	0
TXNDC11	0.4131704	0	0
TOX3	0.4131466	0	0
PPID	0.41307703	0	0
WDR18	0.41306654	0	0
SEMA3E	0.41304198	0	0
BEND7	0.41303915	0	0
ZNF217	0.41303533	0	0
PREP	0.413028	0	0
FAM183A	0.4129959	0	0
IL31RA	0.41299123	0	0
TMED7	0.4129812	0	1
PPP1R16B	0.4129807	0	0
RNF138	0.41297036	0	0
FAR1	0.4129681	0	0
PDE6A	0.4129632	0	0
CHRNA4	0.41296038	0	0
GFI1	0.41293105	0	0
CHST11	0.41292492	0	0
DRG2	0.41290998	0	0
SETDB2	0.4129084	0	0
AP1S1	0.41289896	0	0
SMPD3	0.4128863	0	1
SRP72	0.4128777	0	0
JUP	0.41286606	0	0
NSA2	0.41285744	0	1
ACSS1	0.41285652	0	0
RRP15	0.41281685	0	0
PSMB7	0.4127965	0	0
RPL37	0.4127799	0	0
TOP3A	0.41277498	0	0
USP2	0.41276765	0	1
CAPS	0.41276607	0	0
LRRC47	0.41271225	0	0
NCALD	0.41270858	0	0
SPRR4	0.4127008	0	0
PDE4DIP	0.4126989	1	1
KCNJ16	0.4126936	0	0
NMUR1	0.41267323	0	0
DLX2	0.4126597	0	0
ELL	0.4126165	1	1
HECW1	0.41261262	0	0
COMMD3-BMI1	0.4126083	0	0
SIX2	0.41260475	0	0
MMP25	0.41258383	0	0
TMEM256	0.41257262	0	0
SLC5A11	0.41254988	0	0
MRAP2	0.41253152	0	0
TRIM63	0.41251358	0	0
LMOD1	0.41250125	0	0
LPCAT1	0.41248885	0	0
BMPR1B	0.41246748	0	0
KIFC3	0.41246572	0	0
RCHY1	0.4124309	0	0
TUBB2B	0.41241497	0	0
ANKRD66	0.4124135	0	0
ESYT1	0.41239876	0	0
SLC15A3	0.41238737	0	0
MAGED1	0.41236988	0	0
IVD	0.41235352	0	0
ADCY3	0.41233453	0	0
SEC24C	0.4123283	0	0
SEMA7A	0.41231805	0	0
SERPINB11	0.41230947	0	0
JAZF1	0.41230446	0	0
BST1	0.41227698	0	0
OR2L3	0.41227332	0	0
MIB1	0.41227132	0	0
FBXW2	0.41225392	0	0
NDUFA10	0.41225332	0	0
CXCL11	0.4122424	0	0
WDR59	0.41222674	0	0
XAB2	0.41222343	0	0
N4BP2L2	0.41220266	0	0
MOB1A	0.41217774	0	1
DMRT3	0.41213918	0	0
EFCAB1	0.41211358	0	0
DNAJC11	0.41209573	0	0
REC8	0.4120924	0	1
ARHGAP12	0.41207275	0	0
ECT2L	0.41195488	0	0
PRTN3	0.411942	0	0
SH3BGRL	0.41194004	0	1
RIMBP2	0.4119212	0	0
LARP4	0.41191506	0	0
AGPAT4	0.4119138	0	0
HNRNPA0	0.411909	0	1
TRMT5	0.41190147	0	0
CHAF1A	0.4118978	0	0
HAO2	0.41189027	0	0
KRT14	0.41188774	0	0
GLG1	0.41187605	0	0
CRTAP	0.41175255	0	0
CHDH	0.41173005	0	1
DGKE	0.41171956	0	0
VHL	0.4117155	1	1
TEKT4	0.41171035	0	1
INTS5	0.4116992	0	0
ITIH4	0.4116868	0	0
DPYSL5	0.4116517	0	0
PIAS4	0.4116443	0	0
METTL5	0.41162387	0	0
CHMP1B	0.41160455	0	0
CNOT7	0.4115982	0	0
RAB27B	0.41154042	0	0
FAM120A	0.41153008	0	0
IFNAR1	0.41152945	0	0
ADI1	0.4115095	0	0
RNF2	0.41150236	0	0
ACCS	0.41149968	0	0
MRC2	0.41148353	0	0
FLII	0.4114759	0	0
SAMSN1	0.41146955	0	0
FAM166B	0.4114694	0	0
HTR1D	0.41141334	0	0
TMEM237	0.41137153	0	0
STOML3	0.41136828	0	0
SPTBN4	0.4113542	0	0
HOXA7	0.41135177	0	0
EXOSC1	0.411344	0	0
MICAL2	0.41133985	0	0
TUSC3	0.41130224	0	0
UBAC2	0.41125235	0	1
MCIDAS	0.41121656	0	1
ZNF292	0.41118518	0	0
ANO5	0.41116124	0	0
UBL5	0.41114417	0	0
RABGAP1L	0.4111434	0	1
CHRNA5	0.41112262	0	0
MICU1	0.41111177	0	0
RRM2B	0.4111023	0	0
TRPV1	0.41108513	0	0
SLCO5A1	0.41104484	0	0
PTPRO	0.4110245	0	0
NFE2L1	0.41099262	0	0
CDHR2	0.41098732	0	0
FGL1	0.41096544	0	0
MGAT3	0.4109556	0	0
C1orf189	0.41087756	0	0
CABIN1	0.4108736	0	0
A1CF	0.41082972	0	0
SYCP2	0.4108072	0	0
DDX19A	0.4107727	0	1
ARHGEF10	0.4107631	0	0
FCER2	0.41075006	0	0
TGM5	0.4107499	0	0
AMELX	0.4107387	0	0
SCML1	0.41072336	0	0
NXPH1	0.41071564	0	0
NFRKB	0.41071272	0	0
ALPP	0.41070685	0	0
ZFYVE16	0.41069946	0	0
MCM2	0.4106988	0	0
JADE1	0.41068712	0	1
VWC2	0.41068405	0	0
RPS6KA6	0.4106408	0	0
NYX	0.4105978	0	0
ATP6V0A2	0.4105343	0	0
ZBTB20	0.41052398	0	0
DLGAP4	0.41049495	0	0
TAF3	0.41049066	0	0
CYTH4	0.4104616	0	0
IFI35	0.41044122	0	0
PCMT1	0.4104367	0	0
FCAR	0.41043106	0	0
STX4	0.41037598	0	0
POFUT1	0.41037446	0	0
ANXA7	0.41037154	0	0
TACR3	0.41034055	0	0
SCPEP1	0.41033465	0	1
PKP3	0.41030437	0	0
MOV10	0.41030002	0	0
TCEAL6	0.41027203	0	1
LRP5	0.41026753	0	0
CDIPT	0.41025892	0	1
RASAL3	0.4102444	0	0
STX1B	0.4102358	0	0
PRCP	0.41020885	0	0
KAT8	0.4101921	0	0
IFT140	0.41017693	0	0
RPP30	0.41017467	0	0
TRIM71	0.41017	0	1
SYDE2	0.41015625	0	1
THOC7	0.41014656	0	0
ABHD17B	0.41014227	0	0
RAB34	0.41014177	0	0
BDKRB2	0.41011262	0	0
MAU2	0.4100918	0	0
OTOGL	0.41005382	0	0
PDLIM5	0.41004133	0	1
SYPL1	0.4099883	0	0
CLTA	0.4099877	0	0
SMAD9	0.40997902	0	1
PLA2G10	0.40996403	0	0
GRN	0.40989032	0	0
G6PC2	0.40987355	0	0
CNKSR1	0.40987235	0	0
SCAP	0.40986672	0	0
RBM26	0.4098414	0	0
UNC79	0.40982693	0	0
FBXW4	0.40982533	0	0
MMP13	0.40981406	0	0
PRKCG	0.4097879	0	0
ARPC1A	0.4097868	0	0
LRRC1	0.40978354	0	0
DHDDS	0.40969953	0	0
STAMBP	0.40969285	0	0
SLC2A12	0.4096817	0	0
NEMF	0.40967447	0	0
RPA2	0.4096566	0	0
CXCR1	0.40963274	0	0
PNOC	0.4096187	0	0
HTR1E	0.40961823	0	0
ZRANB1	0.40961593	0	0
CITED1	0.4096126	0	1
HMGCL	0.40959892	0	0
CBLB	0.40957555	1	1
WBP2NL	0.40954328	0	0
PACSIN1	0.4095297	0	0
RGS19	0.40951213	0	0
PSAPL1	0.4095013	0	0
GTPBP1	0.409489	0	0
RXRG	0.40948382	0	0
PPFIBP1	0.40947634	1	1
B3GALT5	0.40945497	0	0
EFNB1	0.40943328	0	0
AHSG	0.40942916	0	0
BAZ2A	0.4094225	0	0
SPOCK1	0.4093977	0	1
MN1	0.40936524	1	1
DVL1	0.40935326	0	0
PCDHA4	0.40935278	0	0
SYBU	0.4093522	0	1
NME3	0.40935153	0	0
HYKK	0.40934768	0	1
UBR3	0.4093226	0	0
LRRC8C	0.40931815	0	0
SLC4A3	0.4093164	0	1
GALE	0.40931377	0	0
CAPN2	0.40931135	0	0
CIITA	0.40928692	1	1
TP53BP2	0.409257	0	0
EIF3H	0.40923396	0	0
RBM19	0.40923238	0	0
MCOLN1	0.40922505	0	0
RABGGTB	0.40919414	0	0
ACTR8	0.4091285	0	1
CDC42EP3	0.40911436	0	0
SLC1A4	0.40909323	0	0
RFX6	0.40908784	0	0
PLA2G3	0.4090796	0	0
AQP7	0.40902743	0	0
GADD45A	0.40902376	0	1
FAM91A1	0.4090151	0	0
KIF25	0.4090074	0	0
DNER	0.40897846	0	0
PARN	0.40897578	0	0
BAG6	0.40896672	0	0
ZNF395	0.40891615	0	0
BYSL	0.40885764	0	0
PCOLCE	0.40885705	0	0
FPR2	0.40884987	0	0
LYRM7	0.40883923	0	0
MAP3K13	0.40882283	1	1
TEAD1	0.40881842	0	0
DHRS2	0.40876824	0	0
ACHE	0.40876007	0	0
AP4M1	0.4087461	0	0
CENPJ	0.40873885	0	0
PPP1R9B	0.4087046	0	0
MAPK6	0.40869984	0	1
ATP2B3	0.40868688	1	1
NR2F1	0.40860954	0	0
C5	0.40855432	0	0
FAAH	0.4085494	0	0
LMO3	0.4085465	0	0
HRG	0.40854493	0	0
WDR61	0.40851942	0	1
FAN1	0.40851775	0	0
ZSCAN20	0.40849537	0	0
ZNF248	0.4084925	0	0
DAP3	0.40847892	0	0
CUL9	0.40847534	0	0
MLXIPL	0.40846905	0	0
AKAP10	0.4084525	0	0
IL21R	0.4084479	1	1
PANK3	0.4084471	0	0
GANC	0.4084219	0	0
SLBP	0.40841904	0	0
NUDT11	0.40841866	0	0
LDB1	0.40841118	0	0
SLC20A2	0.40840554	0	0
AGPAT1	0.40831763	0	0
BDKRB1	0.4083078	0	0
FCGR3B	0.40827823	0	0
DDR2	0.40827265	1	1
PITRM1	0.40824595	0	0
STK35	0.40823025	0	0
RASD1	0.40822944	0	0
CYP2D6	0.4082242	0	0
CCDC59	0.40821236	0	1
NUTF2	0.40820184	0	1
RANBP3	0.408187	0	0
MEP1A	0.40816754	0	0
HHEX	0.4081552	0	0
LRCH2	0.40814987	0	0
RRP8	0.40814605	0	0
NCOA5	0.40813679	0	0
BLVRB	0.40809304	0	0
CFAP52	0.40808526	0	1
PARD6G	0.4080692	0	0
BBOX1	0.40803775	0	0
GPR83	0.40802255	0	0
EXOC7	0.40800756	0	1
LCE3D	0.40796947	0	0
MAP2K2	0.40795535	1	1
KCNJ9	0.4079441	0	0
WFS1	0.40794143	0	0
SP4	0.4079341	0	0
CBLL1	0.4079322	0	0
KLHDC10	0.4078915	0	0
FNIP2	0.4078327	0	0
RGS7BP	0.40780553	0	0
CDK16	0.40778607	0	0
SCTR	0.40775052	0	0
MAP3K11	0.40774512	0	0
DMAP1	0.40773606	0	1
PAXIP1	0.40770346	0	0
HPSE	0.40768537	0	0
FLCN	0.40764275	1	1
INSM1	0.4076348	0	0
AVP	0.40763384	0	0
ZNF622	0.40761098	0	0
STK24	0.40758014	0	0
GOLGA1	0.4075691	0	0
LCMT2	0.40756506	0	0
GAS1	0.40755215	0	0
DYNC1I1	0.40752316	0	0
SEMA3B	0.4075098	0	1
TYRP1	0.4075055	0	0
SMYD2	0.40748835	0	0
DDX42	0.4074747	0	0
FGF6	0.40747398	0	0
DPYSL3	0.40745717	0	0
CNOT6L	0.40745535	0	0
TRIM26	0.40745187	0	0
STK17B	0.40744668	0	0
OR2M5	0.40744025	0	0
PCDHGA12	0.40739647	0	0
MMP14	0.40734822	0	0
SLC35F1	0.40734386	0	1
GPN3	0.40732574	0	1
TRIM42	0.40731654	0	1
GNA11	0.40731162	1	1
IQCG	0.4072722	0	0
NOB1	0.40725714	0	1
INPPL1	0.40725446	0	0
TOR1AIP2	0.40724212	0	0
AMMECR1	0.40723625	0	0
IBSP	0.40721473	0	0
FAM199X	0.40719953	0	0
SPPL3	0.4071768	0	0
ELF1	0.40704402	0	0
RERE	0.4070154	0	0
CD1B	0.40699902	0	0
SFRP5	0.40694714	0	0
APOBEC2	0.4069458	0	0
LRR1	0.40693673	0	0
SMPD2	0.40692073	0	0
TRIM5	0.4069163	0	0
MTMR2	0.40691343	0	0
RAB25	0.4068872	0	0
DPP3	0.40687838	0	0
TMEM116	0.40687808	0	0
CTSV	0.40687293	0	1
ADCYAP1R1	0.40686116	0	0
FOSL2	0.40685463	0	0
TBC1D2B	0.40681535	0	0
ENKUR	0.40677348	0	0
HS3ST2	0.4067641	0	0
IL18RAP	0.4067456	0	0
FXN	0.4067185	0	0
DCTN6	0.40671605	0	0
LIPT1	0.40671277	0	0
BTBD8	0.4067088	0	1
THRB	0.4067015	0	0
ADCY4	0.40668955	0	0
ATOX1	0.40667725	0	0
TAF5	0.40666595	0	0
APOA5	0.40666246	0	0
TCERG1L	0.4066488	0	0
DENND1A	0.40663084	0	0
ZGRF1	0.40662867	0	0
DLGAP5	0.40661544	0	0
RIMS4	0.40661484	0	0
NIPSNAP1	0.4066123	0	0
ZRANB2	0.4065959	0	0
PRSS8	0.40658244	0	0
GNG3	0.4065388	0	1
PM20D1	0.40652698	0	0
HDC	0.40652403	0	0
RAB32	0.40645486	0	0
RAMP3	0.40645418	0	0
ANKUB1	0.4064146	0	0
AQP2	0.40640846	0	0
SPTB	0.40640688	0	0
PLEKHG4	0.40638924	0	0
KCNJ10	0.4063727	0	0
IGSF11	0.40631908	0	0
GSTM1	0.4063056	0	0
KIF27	0.40626773	0	0
MAN1A1	0.40625772	0	0
DKK1	0.4062291	0	0
CNBD2	0.40621376	0	0
PMFBP1	0.40621248	0	0
CLDN8	0.4062087	0	0
CCDC65	0.4061892	0	0
DHPS	0.40617257	0	0
CYP2C9	0.40615463	0	0
PUS7	0.40612927	0	0
DHRS7	0.40612593	0	0
KLHL41	0.40612143	0	0
SIM1	0.40607557	0	0
CHMP7	0.40607142	0	0
NPEPPS	0.40605408	0	0
CATSPERD	0.4060084	0	0
DHRS12	0.40600663	0	0
DSEL	0.4059984	0	0
NACA	0.40596476	0	0
CYP20A1	0.40596142	0	1
RFX2	0.40595117	0	0
ZNHIT6	0.40593868	0	1
FOLH1	0.40591717	0	0
PAX5	0.40589666	1	1
CCNO	0.40587997	0	0
PRKAB1	0.4058568	0	0
SNX25	0.4058493	0	0
ALOX5AP	0.40583175	0	0
C9orf116	0.40579134	0	0
GGCT	0.40577158	0	0
INPP5A	0.4057711	0	0
CAPRIN1	0.40576014	0	0
SERPINB6	0.405758	0	0
CALR3	0.40575582	0	0
EPS8	0.4057106	0	0
SLC25A16	0.40570587	0	0
AP2B1	0.40569806	0	0
MKLN1	0.4056933	0	0
CLCA4	0.40568084	0	0
ANKK1	0.40565586	0	0
VANGL1	0.4056271	0	0
TBC1D20	0.4055821	0	0
CDT1	0.40557647	0	0
VIPR1	0.40554565	0	0
NGB	0.40554303	0	0
PARP4	0.40552014	0	0
SAV1	0.405511	0	0
RPE	0.40544447	0	0
FXYD3	0.40541825	0	0
EMILIN2	0.4053279	0	1
NMNAT2	0.40529543	0	0
SPO11	0.40527767	0	0
CDH22	0.4052732	0	0
LGALS8	0.40526795	0	0
PRDM4	0.40526643	0	0
SPRED1	0.4052639	0	0
FCRL1	0.4052589	0	0
TMEM254	0.40523753	0	1
UTP15	0.40521154	0	0
TTC23	0.40520114	0	0
BNIP3	0.40519676	0	0
PPP3CB	0.40519148	0	0
C9orf78	0.40515366	0	1
FFAR4	0.40512997	0	0
MCU	0.4051098	0	0
C1GALT1C1	0.40510598	0	0
KIF19	0.4050991	0	1
SERPINB12	0.40508986	0	0
CLDN16	0.40508223	0	0
HSD17B13	0.4050631	0	0
SVOP	0.40506038	0	0
CCM2L	0.4050579	0	0
POLE4	0.40505266	0	0
PKD2	0.40503168	0	0
HTR3A	0.40497428	0	1
GDAP1	0.40494218	0	0
SOCS4	0.40493613	0	0
THSD1	0.40489158	0	0
HOXA2	0.40487203	0	0
PTPN22	0.40486407	0	0
RBM15	0.4048416	1	1
SLC4A10	0.4048408	0	0
LRRTM4	0.4048385	0	0
PFKFB3	0.40483537	0	0
LZTFL1	0.40481964	0	0
YKT6	0.40481916	0	0
KIAA1614	0.4048037	0	0
CLCN6	0.40478483	0	0
KDELR2	0.40476495	0	1
PDZRN4	0.40475687	0	0
DTL	0.40474558	0	0
PDZD2	0.4047324	0	0
TNFRSF13C	0.40470648	0	0
TNFRSF13B	0.40469807	0	0
NEU3	0.4046784	0	0
CCNK	0.4046669	0	0
ORC5	0.40463418	0	0
RHOD	0.40463185	0	0
VIL1	0.40463	0	0
TADA3	0.40462822	0	0
NDUFAF6	0.40459305	0	0
SH3PXD2B	0.40458876	0	0
SRD5A2	0.40458542	0	0
NUDCD2	0.4045853	0	0
SCN11A	0.40454945	0	0
RBM28	0.40454307	0	0
DMC1	0.4045183	0	0
CIB2	0.40451807	0	0
GLRA3	0.40447965	0	0
EDEM2	0.40446252	0	0
LYPD3	0.40445775	0	0
SNRPB	0.40445647	0	0
FASTKD1	0.4044262	0	0
JMJD6	0.40441847	0	0
ADAM9	0.40441498	0	0
METTL7A	0.40441403	0	1
SLC10A1	0.40441155	0	0
KCTD10	0.40439248	0	0
CDS2	0.40433583	0	0
TIGIT	0.40429074	0	0
SLC25A28	0.4042688	0	0
ETS1	0.40424022	0	0
THEMIS2	0.40421262	0	0
GRIN1	0.40419427	0	0
PBX2	0.40417737	0	0
REEP5	0.40417156	0	0
CENPB	0.40416545	0	0
P2RX5	0.40415773	0	1
NEK7	0.40414977	0	0
KLC3	0.40414327	0	0
NCEH1	0.404097	0	0
CAMKMT	0.4040869	0	0
CLIC5	0.40404853	0	0
SLC26A3	0.40403867	0	0
ARL5A	0.4040224	0	0
CRYM	0.4040111	0	0
CDH3	0.40400657	0	0
ATG12	0.40399924	0	1
SLU7	0.40397352	0	1
CXCL14	0.40397263	0	0
N4BP1	0.4039595	0	0
IRF3	0.40394932	0	0
ARHGAP15	0.40394625	0	0
TMSB10	0.40394205	0	0
GALNT2	0.4039173	0	0
GYG2	0.4039077	0	0
AHSP	0.40388808	0	1
PRKAA2	0.40388727	0	0
ZNF592	0.40388727	0	0
TIFAB	0.40387136	0	0
AKR1C1	0.4038697	0	0
IRF2BP2	0.4038396	0	0
LHX8	0.4038257	0	0
HLCS	0.40382165	0	0
C1orf194	0.40382165	0	0
JPH4	0.40379483	0	1
ARHGAP28	0.40377122	0	0
GP2	0.40373212	0	0
EXOC1	0.4036781	0	0
NLRP12	0.40366992	0	0
SLCO1A2	0.4036561	0	1
SLAMF7	0.40365458	0	0
ABCG4	0.40365076	0	0
CREB3L1	0.4036364	1	1
SLC18A1	0.40359545	0	0
CHKA	0.40357965	0	0
ARHGEF37	0.4035654	0	0
KLHL7	0.4035603	0	0
IL6ST	0.40355173	1	1
SOWAHC	0.4035415	0	0
FAM104B	0.4035303	0	0
CENPC	0.4035286	0	1
CTRB2	0.4035194	0	1
GLP1R	0.4035183	0	0
S100A12	0.40348548	0	0
RENBP	0.4034821	0	0
GDE1	0.40347248	0	0
MMD2	0.40344515	0	0
MKX	0.40343708	0	0
FAM102A	0.4034199	0	0
FAM120B	0.40339333	0	0
ARHGEF1	0.40338144	0	0
GOLT1B	0.40337268	0	0
MOB4	0.4033649	0	0
HEATR5B	0.40331325	0	0
WDR73	0.40331173	0	0
MAP7D2	0.40326634	0	0
ILK	0.40325564	0	0
KCNA3	0.40325212	0	0
SNRPC	0.40321797	0	0
ENC1	0.40316135	0	0
PDCL3	0.40316114	0	0
NOVA1	0.4031588	0	0
PDS5B	0.40314922	0	0
RAB12	0.40313023	0	0
EXOSC6	0.40312314	0	0
PSMB3	0.40311867	0	0
IRX1	0.40310922	0	0
SMARCD3	0.4031054	0	0
DPEP2	0.4030989	0	0
KRT16	0.40309787	0	0
NLGN2	0.40308928	0	0
RMND5A	0.40308166	0	0
EPB41L1	0.40306634	0	0
PUS7L	0.4030405	0	0
EVI5	0.4030056	0	0
BCKDK	0.4030025	0	0
FLRT3	0.40299946	0	0
SLCO1C1	0.4029604	0	0
YBEY	0.4029383	0	0
CDO1	0.40292472	0	0
APOLD1	0.40289703	0	0
PXYLP1	0.4028634	0	1
KLK3	0.40285903	0	0
BICD1	0.4028576	0	0
MZB1	0.40284473	0	0
ARHGAP25	0.40283933	0	0
MAGEH1	0.40281644	0	0
TBCD	0.4028117	0	0
TTLL5	0.40279818	0	0
ZNF280C	0.402798	0	1
KRT71	0.40278426	0	0
CAB39L	0.40278092	0	0
FAHD1	0.402767	0	0
DNHD1	0.40274826	0	1
HIF3A	0.4027258	0	0
RBP1	0.40272504	0	0
EPHX3	0.40272325	0	0
NUCB2	0.40271482	0	0
EFNA5	0.4027123	0	0
APLP1	0.4026874	0	0
PPP4R4	0.4026834	0	0
ALKBH8	0.40262485	0	0
GTF2H3	0.4025713	0	0
KRT6A	0.40255886	0	0
HABP4	0.40254313	0	0
COTL1	0.40254107	0	0
KDM4C	0.4025101	0	0
WDFY2	0.40249333	0	0
POC1B	0.40248394	0	0
ROPN1	0.40248352	0	0
WNT4	0.40246278	0	0
CD163L1	0.4024338	0	0
XPNPEP1	0.40242392	0	0
KRT6C	0.40241718	0	0
ERVFRD-1	0.4024137	0	0
CPXM2	0.40239605	0	0
TLR10	0.4023854	0	0
KRT78	0.40233907	0	0
DCX	0.40233478	0	0
TOMM22	0.40230495	0	0
ZFYVE1	0.40228933	0	0
UPK1B	0.40228382	0	0
CXorf38	0.40227994	0	0
ASB10	0.402241	0	0
